0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Health,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,,,
Health,Bacteroides,Eubacterium,Faecalibacterium,Roseburia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Faecalibacterium,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Blautia,Dorea,Eubacterium,Faecalibacterium,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Faecalibacterium,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,,,
Health,Bacteroides,Faecalibacterium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Coprococcus,,,,,,,,,,,,,,,,,,,,,,,
Health,Alistipes,Bacteroides,Blautia,Dorea,Eubacterium,Faecalibacterium,Oscillibacter,Parabacteroides,Roseburia,Ruminococcus,Coprococcus,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Sutterella,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Parabacteroides,Ruminococcus,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Anaerostipes,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Anaerostipes,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Bacteroides,Blautia,Clostridium,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Parabacteroides,Ruminococcus,Coprococcus,Oscillospira,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,,,,,,,,,,,,,,,,,,,,,
Parkinsons,Alistipes,Bacteroides,Blautia,Clostridium,Dorea,Faecalibacterium,Parabacteroides,Ruminococcus,Coprococcus,Lachnospira,Oscillospira,Subdoligranulum,Sutterella,Anaerostipes,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Faecalibacterium,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Faecalibacterium,Roseburia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Faecalibacterium,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Roseburia,Ruminococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Faecalibacterium,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
Alzheimers,Bacteroides,Clostridium,Dorea,Faecalibacterium,Roseburia,Ruminococcus,Streptococcus,,,,,,,,,,,,,,,,,,,,,,,,,,
